314,1178,0.40625,0.42188,1,1,0
315,1179,0.90625,0.92188,1,1,0
316,1180,0.40625,0.42188,2,1,0
317,1181,0.90625,0.92188,2,1,0
318,1182,0.40625,0.42188,3,1,0
319,1183,0.90625,0.92188,3,1,0
320,1184,0.40625,0.42188,4,1,0
321,1185,0.90625,0.92188,4,1,0
322,1186,0.09375,0.10938,1,1,0
323,1187,0.59375,0.60938,1,1,0
324,1188,0.09375,0.10938,2,1,0
325,1189,0.59375,0.60938,2,1,0
326,1190,0.09375,0.10938,3,1,0
327,1191,0.59375,0.60938,3,1,0
328,1192,0.09375,0.10938,4,1,0
329,1193,0.59375,0.60938,4,1,0
330,1194,0.34375,0.35938,1,1,0
331,1195,0.84375,0.85938,1,1,0
332,1196,0.34375,0.35938,2,1,0
333,1197,0.84375,0.85938,2,1,0
334,1198,0.34375,0.35938,3,1,0
335,1199,0.84375,0.85938,3,1,0
336,1200,0.34375,0.35938,4,1,0
337,1201,0.84375,0.85938,4,1,0
338,1202,0.21875,0.23438,1,1,0
339,1203,0.71875,0.73438,1,1,0
340,1204,0.21875,0.23438,2,1,0
341,1205,0.71875,0.73438,2,1,0
342,1206,0.21875,0.23438,3,1,0
343,1207,0.71875,0.73438,3,1,0
344,1208,0.21875,0.23438,4,1,0
345,1209,0.71875,0.73438,4,1,0
346,1210,0.46875,0.48438,1,1,0
347,1211,0.96875,0.98438,1,1,0
348,1212,0.46875,0.48438,2,1,0
349,1213,0.96875,0.98438,2,1,0
350,1214,0.46875,0.48438,3,1,0
351,1215,0.96875,0.98438,3,1,0
352,1216,0.46875,0.48438,4,1,0
353,1217,0.96875,0.98438,4,1,0
1090,290,0.015625,0.03125,1,1,0
1091,291,0.51562,0.53125,1,1,0
1092,292,0.015625,0.03125,2,1,0
1093,293,0.51562,0.53125,2,1,0
1094,294,0.015625,0.03125,3,1,0
1095,295,0.51562,0.53125,3,1,0
1096,296,0.015625,0.03125,4,1,0
1097,297,0.51562,0.53125,4,1,0
1098,298,0.26562,0.28125,1,1,0
1099,299,0.76562,0.78125,1,1,0
1100,300,0.26562,0.28125,2,1,0
1101,301,0.76562,0.78125,2,1,0
1102,302,0.26562,0.28125,3,1,0
1103,303,0.76562,0.78125,3,1,0
1104,304,0.26562,0.28125,4,1,0
1105,305,0.76562,0.78125,4,1,0
1106,306,0.14062,0.15625,1,1,0
1107,307,0.64062,0.65625,1,1,0
1108,308,0.14062,0.15625,2,1,0
1109,309,0.64062,0.65625,2,1,0
1110,310,0.14062,0.15625,3,1,0
1111,311,0.64062,0.65625,3,1,0
1112,312,0.14062,0.15625,4,1,0
1113,313,0.64062,0.65625,4,1,0
1114,314,0.39062,0.40625,1,1,0
1115,315,0.89062,0.90625,1,1,0
1116,316,0.39062,0.40625,2,1,0
1117,317,0.89062,0.90625,2,1,0
1118,318,0.39062,0.40625,3,1,0
1119,319,0.89062,0.90625,3,1,0
1120,320,0.39062,0.40625,4,1,0
1121,321,0.89062,0.90625,4,1,0
1122,322,0.078125,0.09375,1,1,0
1123,323,0.57812,0.59375,1,1,0
1124,324,0.078125,0.09375,2,1,0
1125,325,0.57812,0.59375,2,1,0
1126,326,0.078125,0.09375,3,1,0
1127,327,0.57812,0.59375,3,1,0
1128,328,0.078125,0.09375,4,1,0
1129,329,0.57812,0.59375,4,1,0
1130,330,0.32812,0.34375,1,1,0
1131,331,0.82812,0.84375,1,1,0
1132,332,0.32812,0.34375,2,1,0
1133,333,0.82812,0.84375,2,1,0
1134,334,0.32812,0.34375,3,1,0
1135,335,0.82812,0.84375,3,1,0
1136,336,0.32812,0.34375,4,1,0
1137,337,0.82812,0.84375,4,1,0
1138,338,0.20312,0.21875,1,1,0
1139,339,0.70312,0.71875,1,1,0
1140,340,0.20312,0.21875,2,1,0
1141,341,0.70312,0.71875,2,1,0
1142,342,0.20312,0.21875,3,1,0
1143,343,0.70312,0.71875,3,1,0
1144,344,0.20312,0.21875,4,1,0
1145,345,0.70312,0.71875,4,1,0
1146,346,0.45312,0.46875,1,1,0
1147,347,0.95312,0.96875,1,1,0
1148,348,0.45312,0.46875,2,1,0
1149,349,0.95312,0.96875,2,1,0
1150,350,0.45312,0.46875,3,1,0
1151,351,0.95312,0.96875,3,1,0
1152,352,0.45312,0.46875,4,1,0
1153,353,0.95312,0.96875,4,1,0
1154,82,0.046875,0.0625,1,1,0
1155,83,0.54688,0.5625,1,1,0
1156,84,0.046875,0.0625,2,1,0
1157,85,0.54688,0.5625,2,1,0
1158,86,0.046875,0.0625,3,1,0
1159,87,0.54688,0.5625,3,1,0
1160,88,0.046875,0.0625,4,1,0
1161,89,0.54688,0.5625,4,1,0
1162,90,0.29688,0.3125,1,1,0
1163,91,0.79688,0.8125,1,1,0
1164,92,0.29688,0.3125,2,1,0
1165,93,0.79688,0.8125,2,1,0
1166,94,0.29688,0.3125,3,1,0
1167,95,0.79688,0.8125,3,1,0
1168,96,0.29688,0.3125,4,1,0
1169,97,0.79688,0.8125,4,1,0
1170,98,0.17188,0.1875,1,1,0
1171,99,0.67188,0.6875,1,1,0
1172,100,0.17188,0.1875,2,1,0
1173,101,0.67188,0.6875,2,1,0
1174,102,0.17188,0.1875,3,1,0
1175,103,0.67188,0.6875,3,1,0
1176,104,0.17188,0.1875,4,1,0
1177,105,0.67188,0.6875,4,1,0
1178,106,0.42188,0.4375,1,1,0
1179,107,0.92188,0.9375,1,1,0
1180,108,0.42188,0.4375,2,1,0
1181,109,0.92188,0.9375,2,1,0
1182,110,0.42188,0.4375,3,1,0
1183,111,0.92188,0.9375,3,1,0
1184,112,0.42188,0.4375,4,1,0
1185,113,0.92188,0.9375,4,1,0
1186,26,0.10938,0.125,1,1,0
1187,27,0.60938,0.625,1,1,0
1188,28,0.10938,0.125,2,1,0
1189,29,0.60938,0.625,2,1,0
1190,30,0.10938,0.125,3,1,0
1191,31,0.60938,0.625,3,1,0
1192,32,0.10938,0.125,4,1,0
1193,33,0.60938,0.625,4,1,0
1194,34,0.35938,0.375,1,1,0
1195,35,0.85938,0.875,1,1,0
1196,36,0.35938,0.375,2,1,0
1197,37,0.85938,0.875,2,1,0
1198,38,0.35938,0.375,3,1,0
1199,39,0.85938,0.875,3,1,0
1200,40,0.35938,0.375,4,1,0
1201,41,0.85938,0.875,4,1,0
1202,10,0.23438,0.25,1,1,0
1203,11,0.73438,0.75,1,1,0
1204,12,0.23438,0.25,2,1,0
1205,13,0.73438,0.75,2,1,0
1206,14,0.23438,0.25,3,1,0
1207,15,0.73438,0.75,3,1,0
1208,16,0.23438,0.25,4,1,0
1209,17,0.73438,0.75,4,1,0
1210,5,0.48438,0.5,1,1,0
1211,2,0.98438,1,1,1,0
1212,6,0.48438,0.5,2,1,0
1213,3,0.98438,1,2,1,0
1214,7,0.48438,0.5,3,1,0
1215,4,0.98438,1,3,1,0
1216,8,0.48438,0.5,4,1,0
1217,1,0.98438,1,4,1,0
